period,hs_code,hs_desc,country,value_usd_mn
2025-26,5509,,MOZAMBIQUE,0.22
2025-26,5509,,MYANMAR,0.01
2025-26,5509,,NEPAL,8.19
2025-26,5509,,NETHERLAND,0.55
2025-26,5509,,NEW ZEALAND,0.01
2025-26,5509,,NICARAGUA,0.0
2025-26,5509,,NIGERIA,1.02
2025-26,5509,,OMAN,0.16
2025-26,5509,,PAPUA N GNA,0.01
2025-26,5509,,PERU,11.36
2025-26,5509,,PHILIPPINES,7.65
2025-26,5509,,POLAND,2.0
2025-26,5509,,PORTUGAL,16.04
2025-26,5509,,ROMANIA,1.72
2025-26,5509,,RUSSIA,1.12
2025-26,5509,,RWANDA,0.16
2025-26,5509,,SAUDI ARAB,1.39
2025-26,5509,,SENEGAL,0.01
2025-26,5509,,SERBIA,0.02
2025-26,5509,,SEYCHELLES,0.0
2025-26,5509,,SIERRA LEONE,0.0
2025-26,5509,,SINGAPORE,0.04
2025-26,5509,,SLOVENIA,0.2
2025-26,5509,,SOMALIA,0.0
2025-26,5509,,SOUTH AFRICA,17.18
2025-26,5509,,SPAIN,5.8
2025-26,5509,,SRI LANKA DSR,3.59
2025-26,5509,,SUDAN,0.14
2025-26,5509,,SWEDEN,0.01
2025-26,5509,,SWITZERLAND,0.0
2025-26,5509,,SYRIA,0.01
2025-26,5509,,TAIWAN,0.83
2025-26,5509,,TAJIKISTAN,0.03
2025-26,5509,,TANZANIA REP,0.89
2025-26,5509,,THAILAND,0.72
2025-26,5509,,TRINIDAD,0.0
2025-26,5509,,TUNISIA,5.93
2025-26,5509,,TURKEY,70.01
2025-26,5509,,TURKMENISTAN,0.01
2025-26,5509,,U ARAB EMTS,2.61
2025-26,5509,,U K,1.84
2025-26,5509,,U S A,17.15
2025-26,5509,,UGANDA,0.39
2025-26,5509,,URUGUAY,0.03
2025-26,5509,,UZBEKISTAN,0.3
2025-26,5509,,VENEZUELA,1.77
2025-26,5509,,VIETNAM SOC REP,0.9
2025-26,5509,,YEMEN REPUBLC,1.57
2025-26,5509,,ZAMBIA,0.02
2025-26,5509,,ZIMBABWE,0.84
